case_id,analyst_id,analyst_name,assigned_date,allocation_status,manager_override
C01761,A016,Daniel Clarke,2025-09-04 13:06:09.253181,Completed,0
C01762,A002,Sarah O'Connor,2026-02-27 13:06:09.253181,Delayed,0
C01763,A009,Conor Flynn,2025-11-30 13:06:09.253181,Completed,0
C01764,A015,Sophie Bennett,2025-10-05 13:06:09.253181,Completed,0
C01765,A003,Emma Walsh,2026-02-04 13:06:09.254166,Delayed,1
C01766,A007,Michael Doyle,2026-06-29 13:06:09.254166,Completed,0
C01767,A004,David Byrne,2025-10-02 13:06:09.254166,Completed,0
C01768,A006,Aoife Brennan,2025-12-06 13:06:09.255184,Delayed,1
C01769,A008,Niamh Ryan,2025-12-13 13:06:09.255184,Completed,0
C01770,A010,Laura Hughes,2026-01-11 13:06:09.255184,Completed,0
C01771,A007,Michael Doyle,2026-04-12 13:06:09.255184,Completed,0
C01772,A011,Patrick Nolan,2026-04-29 13:06:09.256181,Completed,0
C01773,A007,Michael Doyle,2025-10-19 13:06:09.256181,Delayed,0
C01774,A013,Brian O'Sullivan,2026-02-18 13:06:09.256181,Delayed,1
C01775,A009,Conor Flynn,2025-12-19 13:06:09.256181,Completed,0
C01776,A008,Niamh Ryan,2025-12-17 13:06:09.257181,Delayed,1
C01777,A002,Sarah O'Connor,2026-01-14 13:06:09.257181,Escalated,0
C01778,A001,John Murphy,2025-09-24 13:06:09.257181,Completed,0
C01779,A004,David Byrne,2026-02-18 13:06:09.258181,Completed,0
C01780,A010,Laura Hughes,2025-09-12 13:06:09.258181,Completed,0
C01781,A004,David Byrne,2025-07-27 13:06:09.258181,Completed,0
C01782,A016,Daniel Clarke,2026-06-14 13:06:09.259167,Completed,0
C01783,A011,Patrick Nolan,2025-08-24 13:06:09.259167,Completed,0
C01784,A001,John Murphy,2025-12-24 13:06:09.259167,Completed,0
C01785,A005,Mark Kelly,2026-05-25 13:06:09.259167,Completed,0
C01786,A016,Daniel Clarke,2025-12-03 13:06:09.260164,Escalated,0
C01787,A011,Patrick Nolan,2026-07-01 13:06:09.260164,Completed,0
C01788,A010,Laura Hughes,2026-06-30 13:06:09.260164,Delayed,0
C01789,A004,David Byrne,2026-01-07 13:06:09.261163,Escalated,0
C01790,A008,Niamh Ryan,2026-05-12 13:06:09.261163,Completed,0
C01791,A013,Brian O'Sullivan,2025-10-28 13:06:09.261163,Completed,0
C01792,A018,Kevin Reilly,2025-10-30 13:06:09.261163,Completed,1
C01793,A006,Aoife Brennan,2025-11-23 13:06:09.262163,Completed,0
C01794,A006,Aoife Brennan,2025-12-15 13:06:09.262163,Delayed,1
C01795,A005,Mark Kelly,2025-10-30 13:06:09.262163,Delayed,0
C01796,A011,Patrick Nolan,2026-06-22 13:06:09.263163,Escalated,0
C01797,A009,Conor Flynn,2025-11-13 13:06:09.263163,Escalated,1
C01798,A011,Patrick Nolan,2025-08-22 13:06:09.263163,Delayed,0
C01799,A012,Rachel McCarthy,2025-11-05 13:06:09.264163,Completed,0
C01800,A011,Patrick Nolan,2026-05-09 13:06:09.264163,Completed,0
C01801,A009,Conor Flynn,2026-06-24 13:06:09.264163,Completed,0
C01802,A015,Sophie Bennett,2026-05-23 13:06:09.265163,Completed,0
C01803,A007,Michael Doyle,2025-12-16 13:06:09.265163,Delayed,0
C01804,A014,James Fitzgerald,2025-08-05 13:06:09.265163,Completed,0
C01805,A004,David Byrne,2025-12-09 13:06:09.265163,Delayed,0
C01806,A006,Aoife Brennan,2026-06-10 13:06:09.266163,Delayed,1
C01807,A018,Kevin Reilly,2026-02-18 13:06:09.266163,Delayed,0
C01808,A001,John Murphy,2025-08-12 13:06:09.266163,Delayed,0
C01809,A004,David Byrne,2025-11-02 13:06:09.267163,Completed,0
C01810,A011,Patrick Nolan,2025-07-22 13:06:09.267163,Completed,0
C01811,A018,Kevin Reilly,2025-10-27 13:06:09.267163,Delayed,0
C01812,A001,John Murphy,2026-04-19 13:06:09.267163,Completed,0
C01813,A002,Sarah O'Connor,2026-05-31 13:06:09.268163,Completed,0
C01814,A012,Rachel McCarthy,2026-01-04 13:06:09.268163,Delayed,0
C01815,A006,Aoife Brennan,2026-06-29 13:06:09.268163,Completed,0
C01816,A008,Niamh Ryan,2026-02-11 13:06:09.269163,Delayed,0
C01817,A010,Laura Hughes,2025-09-01 13:06:09.269163,Completed,1
C01818,A002,Sarah O'Connor,2026-06-13 13:06:09.269163,Completed,0
C01819,A018,Kevin Reilly,2025-07-31 13:06:09.270163,Completed,1
C01820,A016,Daniel Clarke,2025-12-28 13:06:09.270163,Completed,0
C01821,A003,Emma Walsh,2026-01-16 13:06:09.270163,Completed,0
C01822,A018,Kevin Reilly,2026-01-17 13:06:09.271163,Delayed,0
C01823,A007,Michael Doyle,2025-08-30 13:06:09.271163,Completed,0
C01824,A003,Emma Walsh,2025-11-30 13:06:09.271163,Completed,1
C01825,A006,Aoife Brennan,2025-12-15 13:06:09.271163,Delayed,0
C01826,A018,Kevin Reilly,2026-05-19 13:06:09.272163,Completed,0
C01827,A009,Conor Flynn,2026-05-25 13:06:09.272163,Completed,0
C01828,A006,Aoife Brennan,2026-02-01 13:06:09.272163,Completed,0
C01829,A003,Emma Walsh,2025-08-18 13:06:09.273163,Delayed,0
C01830,A012,Rachel McCarthy,2025-12-18 13:06:09.273163,Completed,0
C01831,A007,Michael Doyle,2026-03-08 13:06:09.273163,Completed,0
C01832,A011,Patrick Nolan,2026-01-18 13:06:09.274163,Completed,0
C01833,A013,Brian O'Sullivan,2026-03-15 13:06:09.274163,Delayed,1
C01834,A016,Daniel Clarke,2025-11-25 13:06:09.274163,Completed,0
C01835,A007,Michael Doyle,2026-05-17 13:06:09.275163,Completed,0
C01836,A009,Conor Flynn,2026-05-17 13:06:09.275163,Completed,0
C01837,A013,Brian O'Sullivan,2025-08-15 13:06:09.275163,Escalated,0
C01838,A011,Patrick Nolan,2026-02-20 13:06:09.276163,Delayed,0
C01839,A007,Michael Doyle,2026-03-20 13:06:09.276163,Delayed,0
C01840,A011,Patrick Nolan,2025-10-10 13:06:09.276163,Delayed,0
C01841,A008,Niamh Ryan,2025-12-12 13:06:09.276163,Completed,0
C01842,A004,David Byrne,2026-05-17 13:06:09.277163,Completed,0
C01843,A006,Aoife Brennan,2025-09-06 13:06:09.277163,Escalated,0
C01844,A011,Patrick Nolan,2025-12-20 13:06:09.277815,Completed,1
C01845,A015,Sophie Bennett,2026-06-22 13:06:09.277815,Completed,0
C01846,A016,Daniel Clarke,2026-01-08 13:06:09.277815,Escalated,0
C01847,A010,Laura Hughes,2025-11-01 13:06:09.277815,Completed,0
C01848,A009,Conor Flynn,2025-09-15 13:06:09.278933,Delayed,0
C01849,A010,Laura Hughes,2025-09-29 13:06:09.278933,Completed,0
C01850,A007,Michael Doyle,2026-03-21 13:06:09.278933,Delayed,0
C01851,A013,Brian O'Sullivan,2025-07-16 13:06:09.279932,Completed,1
C01852,A010,Laura Hughes,2026-02-14 13:06:09.279932,Completed,0
C01853,A010,Laura Hughes,2026-04-27 13:06:09.279932,Delayed,1
C01854,A003,Emma Walsh,2025-10-09 13:06:09.280979,Delayed,0
C01855,A002,Sarah O'Connor,2026-04-07 13:06:09.280979,Completed,1
C01856,A006,Aoife Brennan,2025-10-28 13:06:09.280979,Completed,0
C01857,A001,John Murphy,2025-08-01 13:06:09.281933,Completed,1
C01858,A011,Patrick Nolan,2026-06-06 13:06:09.281933,Completed,0
C01859,A007,Michael Doyle,2025-09-12 13:06:09.281933,Completed,0
C01860,A011,Patrick Nolan,2026-05-07 13:06:09.281933,Completed,0
C01861,A006,Aoife Brennan,2026-04-02 13:06:09.283043,Completed,0
C01862,A006,Aoife Brennan,2026-03-12 13:06:09.283043,Escalated,0
C01863,A010,Laura Hughes,2026-05-28 13:06:09.283043,Completed,0
C01864,A010,Laura Hughes,2025-10-19 13:06:09.283933,Completed,0
C01865,A009,Conor Flynn,2026-04-01 13:06:09.283933,Completed,0
C01866,A007,Michael Doyle,2025-09-17 13:06:09.283933,Delayed,0
C01867,A001,John Murphy,2025-10-25 13:06:09.283933,Completed,0
C01868,A011,Patrick Nolan,2025-10-28 13:06:09.285040,Completed,1
C01869,A001,John Murphy,2026-05-25 13:06:09.285040,Completed,0
C01870,A010,Laura Hughes,2025-10-04 13:06:09.285040,Completed,0
C01871,A003,Emma Walsh,2026-06-29 13:06:09.285040,Completed,0
C01872,A016,Daniel Clarke,2026-04-02 13:06:09.286038,Delayed,0
C01873,A009,Conor Flynn,2025-10-14 13:06:09.286038,Completed,0
C01874,A004,David Byrne,2026-04-18 13:06:09.286038,Completed,0
C01875,A006,Aoife Brennan,2026-02-09 13:06:09.286038,Completed,0
C01876,A001,John Murphy,2026-04-18 13:06:09.287263,Completed,0
C01877,A008,Niamh Ryan,2026-03-25 13:06:09.287263,Completed,0
C01878,A007,Michael Doyle,2025-08-23 13:06:09.287263,Completed,0
C01879,A003,Emma Walsh,2026-01-04 13:06:09.288260,Completed,0
C01880,A010,Laura Hughes,2025-11-03 13:06:09.288260,Escalated,0
C01881,A016,Daniel Clarke,2026-01-30 13:06:09.288260,Completed,0
C01882,A001,John Murphy,2025-12-14 13:06:09.288260,Completed,0
C01883,A008,Niamh Ryan,2025-08-09 13:06:09.289262,Completed,0
C01884,A003,Emma Walsh,2026-06-16 13:06:09.289262,Completed,0
C01885,A016,Daniel Clarke,2026-06-25 13:06:09.289262,Completed,0
C01886,A004,David Byrne,2025-11-29 13:06:09.290259,Escalated,0
C01887,A004,David Byrne,2025-07-26 13:06:09.290259,Completed,0
C01888,A013,Brian O'Sullivan,2026-02-06 13:06:09.290259,Delayed,1
C01889,A015,Sophie Bennett,2026-04-30 13:06:09.290259,Completed,0
C01890,A004,David Byrne,2025-12-02 13:06:09.291261,Completed,0
C01891,A011,Patrick Nolan,2025-10-29 13:06:09.291261,Completed,0
C01892,A011,Patrick Nolan,2025-12-17 13:06:09.291261,Delayed,0
C01893,A011,Patrick Nolan,2025-09-23 13:06:09.292147,Completed,0
C01894,A002,Sarah O'Connor,2025-08-19 13:06:09.292147,Completed,1
C01895,A007,Michael Doyle,2025-12-17 13:06:09.292147,Completed,0
C01896,A006,Aoife Brennan,2026-06-26 13:06:09.293147,Completed,0
C01897,A010,Laura Hughes,2025-09-11 13:06:09.293147,Completed,0
C01898,A009,Conor Flynn,2026-06-18 13:06:09.293147,Completed,1
C01899,A011,Patrick Nolan,2025-12-22 13:06:09.294147,Completed,1
C01900,A005,Mark Kelly,2026-04-15 13:06:09.294147,Completed,0
C01901,A011,Patrick Nolan,2025-08-01 13:06:09.294147,Escalated,0
C01902,A004,David Byrne,2026-02-25 13:06:09.295147,Completed,0
C01903,A016,Daniel Clarke,2026-01-02 13:06:09.295147,Delayed,1
C01904,A002,Sarah O'Connor,2025-10-21 13:06:09.295147,Completed,0
C01905,A009,Conor Flynn,2026-03-05 13:06:09.296146,Escalated,0
C01906,A006,Aoife Brennan,2026-04-26 13:06:09.296146,Delayed,0
C01907,A005,Mark Kelly,2026-06-03 13:06:09.296146,Completed,0
C01908,A010,Laura Hughes,2026-04-01 13:06:09.296146,Completed,0
C01909,A007,Michael Doyle,2025-09-21 13:06:09.297145,Completed,0
C01910,A018,Kevin Reilly,2025-10-15 13:06:09.297145,Completed,0
C01911,A011,Patrick Nolan,2026-05-26 13:06:09.298146,Escalated,0
C01912,A009,Conor Flynn,2026-03-03 13:06:09.298146,Delayed,0
C01913,A011,Patrick Nolan,2025-11-11 13:06:09.298146,Completed,1
C01914,A007,Michael Doyle,2025-11-12 13:06:09.299151,Completed,0
C01915,A010,Laura Hughes,2026-07-04 13:06:09.299151,Completed,1
C01916,A012,Rachel McCarthy,2025-12-15 13:06:09.299151,Delayed,0
C01917,A002,Sarah O'Connor,2026-04-01 13:06:09.299151,Completed,0
C01918,A018,Kevin Reilly,2025-11-23 13:06:09.300148,Completed,0
C01919,A004,David Byrne,2026-01-21 13:06:09.300148,Completed,1
C01920,A002,Sarah O'Connor,2026-02-01 13:06:09.300148,Completed,0
C01921,A018,Kevin Reilly,2026-06-05 13:06:09.301147,Completed,0
C01922,A001,John Murphy,2026-03-29 13:06:09.301147,Completed,0
C01923,A002,Sarah O'Connor,2025-11-28 13:06:09.301147,Delayed,0
C01924,A002,Sarah O'Connor,2025-07-13 13:06:09.301147,Completed,0
C01925,A001,John Murphy,2025-08-21 13:06:09.301147,Completed,0
C01926,A003,Emma Walsh,2026-04-06 13:06:09.302500,Escalated,0
C01927,A010,Laura Hughes,2025-12-07 13:06:09.302500,Completed,0
C01928,A001,John Murphy,2025-08-15 13:06:09.302500,Completed,0
C01929,A007,Michael Doyle,2026-04-25 13:06:09.302500,Completed,0
C01930,A010,Laura Hughes,2025-12-28 13:06:09.303516,Completed,1
C01931,A018,Kevin Reilly,2025-08-12 13:06:09.303516,Completed,0
C01932,A001,John Murphy,2025-12-26 13:06:09.303516,Escalated,0
C01933,A007,Michael Doyle,2026-06-11 13:06:09.303516,Completed,1
C01934,A010,Laura Hughes,2025-08-07 13:06:09.304402,Completed,0
C01935,A010,Laura Hughes,2026-04-17 13:06:09.304402,Completed,0
C01936,A014,James Fitzgerald,2026-01-14 13:06:09.304402,Completed,0
C01937,A001,John Murphy,2026-04-13 13:06:09.304402,Completed,0
C01938,A018,Kevin Reilly,2025-08-10 13:06:09.305504,Completed,1
C01939,A018,Kevin Reilly,2025-10-12 13:06:09.305504,Completed,0
C01940,A018,Kevin Reilly,2025-08-09 13:06:09.305504,Completed,1
C01941,A003,Emma Walsh,2026-05-20 13:06:09.306505,Escalated,0
C01942,A008,Niamh Ryan,2026-05-02 13:06:09.306505,Completed,0
C01943,A004,David Byrne,2026-02-21 13:06:09.306505,Completed,1
C01944,A010,Laura Hughes,2025-10-09 13:06:09.306505,Completed,0
C01945,A008,Niamh Ryan,2025-11-19 13:06:09.307504,Completed,0
C01946,A004,David Byrne,2026-03-20 13:06:09.307504,Escalated,1
C01947,A011,Patrick Nolan,2026-05-16 13:06:09.307504,Delayed,0
C01948,A011,Patrick Nolan,2026-02-22 13:06:09.308505,Completed,1
C01949,A011,Patrick Nolan,2025-09-26 13:06:09.308505,Completed,0
C01950,A010,Laura Hughes,2026-05-13 13:06:09.308505,Completed,0
C01951,A013,Brian O'Sullivan,2026-07-08 13:06:09.308505,Completed,0
C01952,A003,Emma Walsh,2026-01-08 13:06:09.309563,Completed,0
C01953,A018,Kevin Reilly,2026-04-14 13:06:09.309563,Delayed,0
C01954,A018,Kevin Reilly,2025-12-02 13:06:09.310569,Completed,0
C01955,A006,Aoife Brennan,2026-07-10 13:06:09.310569,Completed,0
C01956,A013,Brian O'Sullivan,2026-03-24 13:06:09.310569,Delayed,1
C01957,A007,Michael Doyle,2026-05-12 13:06:09.310569,Completed,0
C01958,A011,Patrick Nolan,2026-05-13 13:06:09.311676,Completed,0
C01959,A018,Kevin Reilly,2026-06-19 13:06:09.311676,Completed,0
C01960,A003,Emma Walsh,2025-11-14 13:06:09.311676,Completed,0
C01961,A010,Laura Hughes,2025-08-09 13:06:09.312914,Delayed,0
C01962,A007,Michael Doyle,2025-11-04 13:06:09.312914,Escalated,1
C01963,A018,Kevin Reilly,2026-03-31 13:06:09.312914,Completed,0
C01964,A007,Michael Doyle,2026-07-06 13:06:09.313834,Escalated,0
C01965,A001,John Murphy,2025-09-29 13:06:09.313834,Completed,0
C01966,A007,Michael Doyle,2026-05-25 13:06:09.313834,Delayed,0
C01967,A001,John Murphy,2025-10-02 13:06:09.313834,Completed,0
C01968,A003,Emma Walsh,2026-05-17 13:06:09.314911,Delayed,0
C01969,A018,Kevin Reilly,2026-04-23 13:06:09.314911,Escalated,0
C01970,A015,Sophie Bennett,2026-02-05 13:06:09.314911,Completed,0
C01971,A009,Conor Flynn,2025-12-20 13:06:09.315823,Completed,0
C01972,A007,Michael Doyle,2025-09-25 13:06:09.315823,Completed,0
C01973,A012,Rachel McCarthy,2025-09-20 13:06:09.315823,Completed,0
C01974,A007,Michael Doyle,2025-11-07 13:06:09.316815,Delayed,0
C01975,A005,Mark Kelly,2026-02-20 13:06:09.316815,Completed,0
C01976,A012,Rachel McCarthy,2026-06-28 13:06:09.316815,Completed,0
C01977,A018,Kevin Reilly,2026-02-15 13:06:09.316815,Delayed,0
C01978,A007,Michael Doyle,2026-05-27 13:06:09.317820,Delayed,0
C01979,A018,Kevin Reilly,2026-01-11 13:06:09.317820,Completed,0
C01980,A016,Daniel Clarke,2025-09-21 13:06:09.317820,Completed,0
C01981,A011,Patrick Nolan,2025-07-15 13:06:09.318821,Completed,0
C01982,A007,Michael Doyle,2026-02-08 13:06:09.318821,Delayed,1
C01983,A002,Sarah O'Connor,2025-10-11 13:06:09.318821,Completed,0
C01984,A018,Kevin Reilly,2025-12-02 13:06:09.319821,Completed,0
C01985,A002,Sarah O'Connor,2026-04-03 13:06:09.319821,Completed,1
C01986,A015,Sophie Bennett,2025-08-08 13:06:09.319821,Escalated,0
C01987,A014,James Fitzgerald,2026-01-11 13:06:09.319821,Escalated,0
C01988,A002,Sarah O'Connor,2026-03-07 13:06:09.320821,Completed,1
C01989,A008,Niamh Ryan,2026-04-12 13:06:09.320821,Completed,0
C01990,A011,Patrick Nolan,2026-06-08 13:06:09.320821,Completed,0
C01991,A009,Conor Flynn,2025-12-15 13:06:09.320821,Completed,0
C01992,A006,Aoife Brennan,2026-05-07 13:06:09.321820,Completed,0
C01993,A011,Patrick Nolan,2026-01-23 13:06:09.321820,Completed,0
C01994,A003,Emma Walsh,2025-07-14 13:06:09.321820,Completed,0
C01995,A004,David Byrne,2025-08-31 13:06:09.322821,Delayed,0
C01996,A006,Aoife Brennan,2025-10-22 13:06:09.322821,Completed,1
C01997,A002,Sarah O'Connor,2026-04-22 13:06:09.322821,Completed,0
C01998,A002,Sarah O'Connor,2026-06-17 13:06:09.323807,Completed,0
C01999,A008,Niamh Ryan,2026-06-22 13:06:09.323807,Completed,1
C02000,A007,Michael Doyle,2025-10-01 13:06:09.323807,Completed,0
C02001,A018,Kevin Reilly,2026-02-25 13:06:09.324811,Completed,0
C02002,A006,Aoife Brennan,2026-01-15 13:06:09.324811,Completed,0
C02003,A003,Emma Walsh,2025-12-17 13:06:09.324811,Escalated,0
C02004,A013,Brian O'Sullivan,2026-02-28 13:06:09.324811,Completed,0
C02005,A011,Patrick Nolan,2026-01-30 13:06:09.325806,Escalated,1
C02006,A003,Emma Walsh,2026-04-10 13:06:09.325806,Completed,0
C02007,A007,Michael Doyle,2026-01-08 13:06:09.325806,Completed,0
C02008,A002,Sarah O'Connor,2026-04-04 13:06:09.325806,Completed,0
C02009,A013,Brian O'Sullivan,2025-08-02 13:06:09.327007,Completed,0
C02010,A014,James Fitzgerald,2025-07-23 13:06:09.327007,Completed,1
C02011,A002,Sarah O'Connor,2026-02-06 13:06:09.327007,Completed,1
C02012,A007,Michael Doyle,2025-11-30 13:06:09.327007,Completed,0
C02013,A002,Sarah O'Connor,2025-11-27 13:06:09.328025,Completed,0
C02014,A002,Sarah O'Connor,2026-06-02 13:06:09.328025,Delayed,0
C02015,A014,James Fitzgerald,2025-09-07 13:06:09.328025,Delayed,0
C02016,A001,John Murphy,2026-03-19 13:06:09.328025,Completed,0
C02017,A001,John Murphy,2026-01-18 13:06:09.329024,Delayed,1
C02018,A003,Emma Walsh,2025-12-07 13:06:09.329024,Completed,0
C02019,A013,Brian O'Sullivan,2026-02-03 13:06:09.329024,Completed,0
C02020,A016,Daniel Clarke,2026-06-22 13:06:09.330024,Delayed,0
C02021,A001,John Murphy,2026-03-03 13:06:09.330024,Escalated,0
C02022,A003,Emma Walsh,2026-05-03 13:06:09.330024,Completed,0
C02023,A014,James Fitzgerald,2025-12-12 13:06:09.330024,Completed,0
C02024,A012,Rachel McCarthy,2026-01-26 13:06:09.331007,Completed,0
C02025,A013,Brian O'Sullivan,2026-06-04 13:06:09.331007,Escalated,0
C02026,A018,Kevin Reilly,2025-08-09 13:06:09.331007,Delayed,0
C02027,A002,Sarah O'Connor,2026-02-28 13:06:09.332024,Delayed,1
C02028,A011,Patrick Nolan,2026-02-09 13:06:09.332024,Escalated,0
C02029,A010,Laura Hughes,2025-07-22 13:06:09.332024,Completed,0
C02030,A018,Kevin Reilly,2025-12-30 13:06:09.333024,Completed,0
C02031,A007,Michael Doyle,2026-06-11 13:06:09.333024,Completed,1
C02032,A012,Rachel McCarthy,2026-03-10 13:06:09.333024,Completed,0
C02033,A018,Kevin Reilly,2025-12-14 13:06:09.333024,Completed,0
C02034,A014,James Fitzgerald,2026-03-27 13:06:09.334010,Completed,0
C02035,A003,Emma Walsh,2026-05-26 13:06:09.334010,Escalated,0
C02036,A018,Kevin Reilly,2025-10-26 13:06:09.334010,Completed,0
C02037,A015,Sophie Bennett,2025-10-15 13:06:09.334010,Completed,1
C02038,A003,Emma Walsh,2025-11-22 13:06:09.335030,Completed,0
C02039,A004,David Byrne,2025-10-25 13:06:09.335030,Completed,0
C02040,A010,Laura Hughes,2025-07-17 13:06:09.335030,Completed,1
C02041,A003,Emma Walsh,2025-12-25 13:06:09.336024,Completed,0
C02042,A011,Patrick Nolan,2025-12-26 13:06:09.336024,Escalated,0
C02043,A004,David Byrne,2025-08-13 13:06:09.336024,Completed,0
C02044,A010,Laura Hughes,2026-05-16 13:06:09.336024,Delayed,0
C02045,A012,Rachel McCarthy,2025-08-27 13:06:09.337123,Completed,0
C02046,A003,Emma Walsh,2026-02-24 13:06:09.337123,Completed,1
C02047,A016,Daniel Clarke,2025-11-30 13:06:09.337123,Delayed,0
C02048,A007,Michael Doyle,2026-01-28 13:06:09.338122,Completed,0
C02049,A006,Aoife Brennan,2026-04-19 13:06:09.338122,Completed,0
C02050,A002,Sarah O'Connor,2026-03-25 13:06:09.338122,Completed,0
C02051,A007,Michael Doyle,2026-04-11 13:06:09.338122,Delayed,1
C02052,A009,Conor Flynn,2026-01-07 13:06:09.339123,Completed,1
C02053,A009,Conor Flynn,2026-04-12 13:06:09.339123,Delayed,1
C02054,A004,David Byrne,2025-08-23 13:06:09.339123,Delayed,0
C02055,A011,Patrick Nolan,2026-03-24 13:06:09.339123,Completed,0
C02056,A001,John Murphy,2025-08-18 13:06:09.340110,Completed,0
C02057,A005,Mark Kelly,2026-07-07 13:06:09.340110,Completed,0
C02058,A016,Daniel Clarke,2025-10-19 13:06:09.340110,Completed,0
C02059,A006,Aoife Brennan,2026-02-18 13:06:09.341122,Completed,0
C02060,A001,John Murphy,2026-05-03 13:06:09.341122,Completed,0
C02061,A003,Emma Walsh,2026-04-23 13:06:09.341122,Completed,0
C02062,A002,Sarah O'Connor,2025-10-26 13:06:09.341122,Completed,0
C02063,A001,John Murphy,2026-06-30 13:06:09.342107,Completed,0
C02064,A010,Laura Hughes,2025-12-05 13:06:09.342107,Completed,1
C02065,A011,Patrick Nolan,2026-06-03 13:06:09.342107,Escalated,0
C02066,A018,Kevin Reilly,2026-02-10 13:06:09.343106,Delayed,0
C02067,A018,Kevin Reilly,2025-12-29 13:06:09.343106,Escalated,0
C02068,A001,John Murphy,2025-09-06 13:06:09.343106,Completed,0
C02069,A015,Sophie Bennett,2025-08-07 13:06:09.343106,Completed,0
C02070,A016,Daniel Clarke,2026-01-06 13:06:09.344106,Completed,0
C02071,A015,Sophie Bennett,2026-06-18 13:06:09.344106,Completed,0
C02072,A010,Laura Hughes,2026-03-14 13:06:09.344106,Completed,0
C02073,A018,Kevin Reilly,2026-06-22 13:06:09.344106,Escalated,0
C02074,A008,Niamh Ryan,2026-06-21 13:06:09.345134,Escalated,0
C02075,A002,Sarah O'Connor,2025-08-31 13:06:09.345134,Completed,0
C02076,A003,Emma Walsh,2026-06-18 13:06:09.345134,Delayed,0
C02077,A004,David Byrne,2025-11-04 13:06:09.346123,Delayed,0
C02078,A010,Laura Hughes,2026-05-21 13:06:09.346123,Completed,0
C02079,A013,Brian O'Sullivan,2026-05-15 13:06:09.346123,Completed,1
C02080,A010,Laura Hughes,2026-03-09 13:06:09.347105,Completed,0
C02081,A002,Sarah O'Connor,2026-06-05 13:06:09.347105,Completed,1
C02082,A003,Emma Walsh,2025-11-02 13:06:09.347105,Completed,0
C02083,A008,Niamh Ryan,2025-09-14 13:06:09.347105,Delayed,0
C02084,A010,Laura Hughes,2026-05-12 13:06:09.348104,Completed,1
C02085,A013,Brian O'Sullivan,2026-06-23 13:06:09.348104,Completed,0
C02086,A003,Emma Walsh,2026-04-08 13:06:09.348104,Completed,0
C02087,A011,Patrick Nolan,2025-07-20 13:06:09.348104,Escalated,0
C02088,A010,Laura Hughes,2025-11-21 13:06:09.349122,Completed,0
C02089,A016,Daniel Clarke,2026-04-30 13:06:09.349122,Completed,0
C02090,A002,Sarah O'Connor,2026-05-02 13:06:09.349122,Completed,1
C02091,A010,Laura Hughes,2026-02-21 13:06:09.350121,Completed,0
C02092,A003,Emma Walsh,2025-12-18 13:06:09.350121,Completed,0
C02093,A011,Patrick Nolan,2026-03-15 13:06:09.350121,Completed,0
C02094,A010,Laura Hughes,2025-09-15 13:06:09.350121,Completed,0
